version,full_count,en_count,full_pct,en_pct,abs_pct_diff,rel_pct_diff
400,18594,10438,0.650594821553534,0.6389960208142026,-0.011598800739331394,-0.01782799425245193
52,9117,5346,0.318999300209937,0.32727272727272727,0.008273427062790273,0.02593556492865482
51,869,551,0.03040587823652904,0.033731251913070096,0.0033253736765410553,0.10936614462087844
